일자|시간|구분,공급량
2019-02-26 18 B,1494.1217739331619
2019-02-26 19 B,1553.8389194292874
2019-02-26 20 B,1705.556690260595
2019-02-26 21 B,1699.6623894975191
2019-02-26 22 B,1738.0293536505037
2019-02-26 23 B,1752.4759663481298
2019-02-26 24 B,1763.6594685027512
2019-02-27 01 B,1767.422292266076
2019-02-27 02 B,1779.2448652998155
2019-02-27 03 B,1809.7850803141364
2019-02-27 04 B,1838.5826505992582
2019-02-27 05 B,1823.5241708855133
2019-02-27 06 B,1729.622332452773
2019-02-27 07 B,1711.9056505872504
2019-02-27 08 B,1735.0611175165661
2019-02-27 09 B,1868.2017957767937
2019-02-27 10 B,1792.5459525911365
2019-02-27 11 B,1727.4336849558413
2019-02-27 12 B,1549.2942576686205
2019-02-27 13 B,1476.7847284392965
2019-02-27 14 B,1321.7266967305638
2019-02-27 15 B,1341.4585882084064
2019-02-27 16 B,1380.3696953340418
2019-02-27 17 B,1404.7146136788701
2019-02-27 18 B,1435.7732147200309
2019-02-27 19 B,1620.117688764487
2019-02-27 20 B,1636.4132718741548
2019-02-27 21 B,1667.5351982857342
2019-02-27 22 B,1729.0079293446197
2019-02-27 23 B,1752.644533898313
2019-02-27 24 B,1769.9174886258115
2019-02-28 01 B,1720.6346290669237
2019-02-28 02 B,1768.4757049373322
2019-02-28 03 B,1763.9479598516996
2019-02-28 04 B,1770.7971170784717
2019-02-28 05 B,1802.1918600310605
2019-02-28 06 B,1781.0841285056747
2019-02-28 07 B,1722.3141376498047
2019-02-28 08 B,1836.7508218062794
2019-02-28 09 B,1907.8728518602338
2019-02-28 10 B,1780.187385033646
2019-02-28 11 B,1603.2292057016853
2019-02-28 12 B,1479.6646514918457
2019-02-28 13 B,1385.373431884261
2019-02-28 14 B,1372.9431716026397
2019-02-28 15 B,1371.0289875650394
2019-02-28 16 B,1360.9466748386146
2019-02-28 17 B,1401.7679263176826
2019-02-28 18 B,1365.6826228529787
2019-02-28 19 B,1414.7052597972774
2019-02-28 20 B,1599.3795878912827
2019-02-28 21 B,1516.1585519391301
2019-02-28 22 B,1514.5187234484413
2019-02-28 23 B,1596.2072748033706
2019-02-28 24 B,1587.446972789518
2019-03-01 01 B,1667.948916770541
2019-03-01 02 B,1791.8497289333832
2019-03-01 03 B,1732.356694876589
2019-03-01 04 B,1675.2444012703552
2019-03-01 05 B,1815.004089719597
2019-03-01 06 B,1701.3775369563268
2019-03-01 07 B,1821.2246490645512
2019-03-01 08 B,1800.3750535092072
2019-03-01 09 B,1867.938151977664
2019-03-01 10 B,1851.329196786922
2019-03-01 11 B,1821.2209449825186
2019-03-01 12 B,1823.1451724644214
2019-03-01 13 B,1843.9709976090253
2019-03-01 14 B,1872.9281286012783
2019-03-01 15 B,1843.4784659662341
2019-03-01 16 B,1852.3397258274658
2019-03-01 17 B,1893.0779789736876
2019-03-01 18 B,1853.8124903141404
2019-03-01 19 B,1837.7302795365363
2019-03-01 20 B,1843.4411040507262
2019-03-01 21 B,1912.7141548199806
2019-03-01 22 B,1855.4661454578625
2019-03-01 23 B,1814.897161800779
2019-03-01 24 B,1727.9963511440737
2019-03-02 01 B,1341.8438243379542
2019-03-02 02 B,1235.273137603449
2019-03-02 03 B,1325.9591631496623
2019-03-02 04 B,1352.8703239753995
2019-03-02 05 B,1385.3835370576237
2019-03-02 06 B,1459.3571436923544
2019-03-02 07 B,1459.6397356208738
2019-03-02 08 B,1531.1355382122301
2019-03-02 09 B,1591.0665977309504
2019-03-02 10 B,1592.5923764420104
2019-03-02 11 B,1580.184234278221
2019-03-02 12 B,1451.4308113008522
2019-03-02 13 B,1429.4253870459886
2019-03-02 14 B,1311.1701143987239
2019-03-02 15 B,1330.4167999938836
2019-03-02 16 B,1361.408250033338
2019-03-02 17 B,1451.088886932265
2019-03-02 18 B,1566.3368872040205
2019-03-02 19 B,1568.5426505928363
2019-03-02 20 B,1565.1874513005368
2019-03-02 21 B,1588.1130660779475
2019-03-02 22 B,1574.3206874790421
2019-03-02 23 B,1590.6919186789698
2019-03-02 24 B,1505.1233341230925
2019-03-03 01 B,1507.5111423883532
2019-03-03 02 B,1419.6885078261926
2019-03-03 03 B,1453.4984070441078
2019-03-03 04 B,1502.4057341472967
2019-03-03 05 B,1447.8448755684235
2019-03-03 06 B,1421.586800677391
2019-03-03 07 B,1459.003367983071
2019-03-03 08 B,1380.9067770208992
2019-03-03 09 B,1287.4651644289174
2019-03-03 10 B,1576.0108520506951
2019-03-03 11 B,1538.6407121580191
2019-03-03 12 B,1499.1379709045596
2019-03-03 13 B,1451.0527772009136
2019-03-03 14 B,1338.435062062362
2019-03-03 15 B,1296.3016521253912
2019-03-03 16 B,1265.2337236954627
2019-03-03 17 B,1331.6674310349508
2019-03-03 18 B,1442.123403542379
2019-03-03 19 B,1473.885029801947
2019-03-03 20 B,1411.173345539198
2019-03-03 21 B,1402.3136821545256
2019-03-03 22 B,1423.3970984477833
2019-03-03 23 B,1389.4646878250112
2019-03-03 24 B,1413.6230116089769
2019-03-04 01 B,1503.5607869951893
2019-03-04 02 B,1499.279417197817
2019-03-04 03 B,1558.6821575895497
2019-03-04 04 B,1449.0685609122725
2019-03-04 05 B,1481.2524725268324
2019-03-04 06 B,1453.7906667959146
2019-03-04 07 B,1619.6131611737228
2019-03-04 08 B,1448.969311255089
2019-03-04 09 B,1628.3531385188116
2019-03-04 10 B,1555.5773722153563
2019-03-04 11 B,1528.9320348691333
2019-03-04 12 B,1464.1842455437975
2019-03-04 13 B,1355.8159649158895
2019-03-04 14 B,1241.0480605610328
2019-03-04 15 B,1219.6071740434345
2019-03-04 16 B,1166.1749314612878
2019-03-04 17 B,1240.8003044763047
2019-03-04 18 B,1331.1808337134278
2019-03-04 19 B,1336.885688755805
2019-03-04 20 B,1400.8453632111018
2019-03-04 21 B,1373.0391325633664
2019-03-04 22 B,1292.0736408760981
2019-03-04 23 B,1315.0810513345277
2019-03-04 24 B,1329.8052532635895
2019-03-05 01 B,1360.171506095009
2019-03-05 02 B,1342.293786590421
2019-03-05 03 B,1534.2172412570017
2019-03-05 04 B,1344.0489782444715
2019-03-05 05 B,1420.5484897279755
2019-03-05 06 B,1464.4551634833763
2019-03-05 07 B,1458.2985142339678
2019-03-05 08 B,1561.5705316063597
2019-03-05 09 B,1552.8336833211915
2019-03-05 10 B,1499.926822166126
2019-03-05 11 B,1422.168591876123
2019-03-05 12 B,1362.0397725299404
2019-03-05 13 B,1266.0014300227533
2019-03-05 14 B,1142.633346524001
2019-03-05 15 B,1106.7227814102002
2019-03-05 16 B,1100.0518089163504
2019-03-05 17 B,1169.8277294216482
2019-03-05 18 B,1277.4621427822701
2019-03-05 19 B,1360.036313379646
2019-03-05 20 B,1418.7650546294954
2019-03-05 21 B,1247.2335949009712
2019-03-05 22 B,1251.457950043026
2019-03-05 23 B,1370.5203713517576
2019-03-05 24 B,1377.0391800300324
2019-03-06 01 B,1312.0246326542074
2019-03-06 02 B,1441.524130529111
2019-03-06 03 B,1419.963015123958
2019-03-06 04 B,1437.4662020781172
2019-03-06 05 B,1468.5578238255005
2019-03-06 06 B,1406.9613316057969
2019-03-06 07 B,1487.2812908587744
2019-03-06 08 B,1482.3076004934894
2019-03-06 09 B,1480.7102802292202
2019-03-06 10 B,1461.7456435075799
2019-03-06 11 B,1441.6666456841424
2019-03-06 12 B,1428.1312926652297
2019-03-06 13 B,1305.4199647518494
2019-03-06 14 B,1252.368726856822
2019-03-06 15 B,1224.8583123285666
2019-03-06 16 B,1224.25925157287
2019-03-06 17 B,1275.8556593064325
2019-03-06 18 B,1350.9213189824122
2019-03-06 19 B,1448.7282932726032
2019-03-06 20 B,1469.8181990289831
2019-03-06 21 B,1533.9225863025886
2019-03-06 22 B,1450.9608070896816
2019-03-06 23 B,1408.4475701764854
2019-03-06 24 B,1439.5402954930728
2019-03-07 01 B,1488.8785820177072
2019-03-07 02 B,1581.7070362074005
2019-03-07 03 B,1500.900857959697
2019-03-07 04 B,1600.162058649796
2019-03-07 05 B,1627.4002563595584
2019-03-07 06 B,1665.9918363421011
2019-03-07 07 B,1654.486198562693
2019-03-07 08 B,1675.9708238221187
2019-03-07 09 B,1684.2577639556123
2019-03-07 10 B,1719.1812670902525
2019-03-07 11 B,1545.9102198101496
2019-03-07 12 B,1443.7910664944616
2019-03-07 13 B,1192.1347438351831
2019-03-07 14 B,1190.050431265314
2019-03-07 15 B,1167.8189946836542
2019-03-07 16 B,1152.7837073676287
2019-03-07 17 B,1202.2165331102765
2019-03-07 18 B,1291.3132068421999
2019-03-07 19 B,1372.8027098870866
2019-03-07 20 B,1481.6943371785678
2019-03-07 21 B,1528.7626135623332
2019-03-07 22 B,1430.0545632129963
2019-03-07 23 B,1489.7240702704858
2019-03-07 24 B,1540.0231321747503
2019-03-08 01 B,1521.5594311706564
2019-03-08 02 B,1445.956443547264
2019-03-08 03 B,1466.5371720792696
2019-03-08 04 B,1460.940654741495
2019-03-08 05 B,1462.1630985295853
2019-03-08 06 B,1625.664556692876
2019-03-08 07 B,1621.283190155892
2019-03-08 08 B,1612.6508945036624
2019-03-08 09 B,1646.9475451375693
2019-03-08 10 B,1668.157871249291
2019-03-08 11 B,1564.915969659168
2019-03-08 12 B,1453.5954103643573
2019-03-08 13 B,1358.2166943765963
2019-03-08 14 B,1263.7048335641489
2019-03-08 15 B,1254.5088886768558
2019-03-08 16 B,1232.0334917401349
2019-03-08 17 B,1273.321558396761
2019-03-08 18 B,1370.5109582486089
2019-03-08 19 B,1476.9938101606901
2019-03-08 20 B,1499.3026688059324
2019-03-08 21 B,1448.3646948996252
2019-03-08 22 B,1437.280205837091
2019-03-08 23 B,1483.373392576318
2019-03-08 24 B,1530.1576900177195
2019-03-09 01 B,1379.6330379839303
2019-03-09 02 B,1337.6332483683768
2019-03-09 03 B,1379.101316589356
2019-03-09 04 B,1284.236071936734
2019-03-09 05 B,1295.5866614737372
2019-03-09 06 B,1385.2465733825975
2019-03-09 07 B,1393.691007731271
2019-03-09 08 B,1479.121300252381
2019-03-09 09 B,1393.8436006169864
2019-03-09 10 B,1420.6313078672274
2019-03-09 11 B,1473.9793889481043
2019-03-09 12 B,1410.9475667795207
2019-03-09 13 B,1259.7509248405
2019-03-09 14 B,1199.5261777938936
2019-03-09 15 B,1184.549696056198
2019-03-09 16 B,1143.5972898727107
2019-03-09 17 B,1195.4681681185002
2019-03-09 18 B,1328.6441351689953
2019-03-09 19 B,1364.7458270698605
2019-03-09 20 B,1415.784145855327
2019-03-09 21 B,1404.0058790579058
2019-03-09 22 B,1453.8974824514635
2019-03-09 23 B,1446.7448146771658
2019-03-09 24 B,1307.0434925969544
2019-03-10 01 B,1260.861464035291
2019-03-10 02 B,1287.1049479483665
2019-03-10 03 B,1237.514858504177
2019-03-10 04 B,1221.56692210749
2019-03-10 05 B,1219.7696991663465
2019-03-10 06 B,1273.8775832263782
2019-03-10 07 B,1310.5389029975358
2019-03-10 08 B,1320.8621752563004
2019-03-10 09 B,1333.6603747272106
2019-03-10 10 B,1304.6039480682816
2019-03-10 11 B,1414.1762350587521
2019-03-10 12 B,1329.0964721308908
2019-03-10 13 B,1207.3783422691306
2019-03-10 14 B,1127.6914558347114
2019-03-10 15 B,1098.9469576331674
2019-03-10 16 B,1132.7271950829736
2019-03-10 17 B,1164.733863359713
2019-03-10 18 B,1312.3596627058075
2019-03-10 19 B,1429.8576329510627
2019-03-10 20 B,1480.4452870677042
2019-03-10 21 B,1528.0500199611943
2019-03-10 22 B,1505.138081625571
2019-03-10 23 B,1532.701747734486
2019-03-10 24 B,1497.725810870439
2019-03-11 01 B,1712.0724339966546
2019-03-11 02 B,1808.0633420131876
2019-03-11 03 B,1673.7096902310495
2019-03-11 04 B,1677.1042926450841
2019-03-11 05 B,1630.2391667345855
2019-03-11 06 B,1615.8219778345428
2019-03-11 07 B,1665.1198468518335
2019-03-11 08 B,1676.215646744244
2019-03-11 09 B,1679.568990278904
2019-03-11 10 B,1804.322725801444
2019-03-11 11 B,1779.9558044365249
2019-03-11 12 B,1532.2898599021069
2019-03-11 13 B,1346.8423482077392
2019-03-11 14 B,1243.4773583452393
2019-03-11 15 B,1184.3529927599336
2019-03-11 16 B,1197.5885192585417
2019-03-11 17 B,1293.9631381518413
2019-03-11 18 B,1429.523573071722
2019-03-11 19 B,1620.344770672165
2019-03-11 20 B,1655.881409234089
2019-03-11 21 B,1673.0437258709735
2019-03-11 22 B,1618.1089162095398
2019-03-11 23 B,1598.1444966937665
2019-03-11 24 B,1680.8481343537933
2019-03-12 01 B,1655.818410140763
2019-03-12 02 B,1555.7460400644477
2019-03-12 03 B,1522.3098631050566
2019-03-12 04 B,1605.4344898731563
2019-03-12 05 B,1579.862759411128
2019-03-12 06 B,1628.8889550740137
2019-03-12 07 B,1597.3811206294863
2019-03-12 08 B,1555.1687352475587
2019-03-12 09 B,1706.388558671803
2019-03-12 10 B,1613.7766338497704
2019-03-12 11 B,1541.1388301511388
2019-03-12 12 B,1419.0950400650313
2019-03-12 13 B,1211.3884156240304
2019-03-12 14 B,1168.8087278921048
2019-03-12 15 B,1099.360727933932
2019-03-12 16 B,1072.9022088694217
2019-03-12 17 B,1116.0648747094795
2019-03-12 18 B,1263.3127518821088
2019-03-12 19 B,1426.0829383221858
2019-03-12 20 B,1493.8894303268721
2019-03-12 21 B,1466.328048804106
2019-03-12 22 B,1468.3080082581123
2019-03-12 23 B,1488.896065369936
2019-03-12 24 B,1537.1725952225725
2019-03-13 01 B,1486.9097479162297
2019-03-13 02 B,1460.9133279848286
2019-03-13 03 B,1389.4339312894324
2019-03-13 04 B,1500.2169146748824
2019-03-13 05 B,1532.3971073636171
2019-03-13 06 B,1506.4571071243713
2019-03-13 07 B,1442.4687663750308
2019-03-13 08 B,1539.409697331088
2019-03-13 09 B,1480.5151343729076
2019-03-13 10 B,1383.7643379186059
2019-03-13 11 B,1354.4896138360677
2019-03-13 12 B,1278.2250394525304
2019-03-13 13 B,1204.7707106594005
2019-03-13 14 B,1170.6856952962596
2019-03-13 15 B,1161.2038376529636
2019-03-13 16 B,1137.6616666322898
2019-03-13 17 B,1217.1288290356092
2019-03-13 18 B,1274.277229985959
2019-03-13 19 B,1302.7600753425645
2019-03-13 20 B,1271.0366865675137
2019-03-13 21 B,1260.1491764278187
2019-03-13 22 B,1335.2805604976018
2019-03-13 23 B,1368.970337618281
2019-03-13 24 B,1309.117317644436
2019-03-14 01 B,1149.3405848389018
2019-03-14 02 B,1158.3075310465013
2019-03-14 03 B,1260.5748648208018
2019-03-14 04 B,1227.204762212913
2019-03-14 05 B,1242.6631596536895
2019-03-14 06 B,1353.4699565701549
2019-03-14 07 B,1344.4567217466401
2019-03-14 08 B,1388.711422989943
2019-03-14 09 B,1520.1689147424786
2019-03-14 10 B,1360.390638350584
2019-03-14 11 B,1444.0641929882258
2019-03-14 12 B,1268.6423375643253
2019-03-14 13 B,1172.391765036038
2019-03-14 14 B,1146.530239232409
2019-03-14 15 B,1125.2432318864812
2019-03-14 16 B,1150.1707314355228
2019-03-14 17 B,1156.4281049608078
2019-03-14 18 B,1252.184394439313
2019-03-14 19 B,1362.128985948154
2019-03-14 20 B,1327.6228110987267
2019-03-14 21 B,1372.6431339051478
2019-03-14 22 B,1459.9567444612342
2019-03-14 23 B,1526.4991404704415
2019-03-14 24 B,1359.16164136945
2019-03-15 01 B,1375.8538946598264
2019-03-15 02 B,1519.8896956234605
2019-03-15 03 B,1431.5636864170308
2019-03-15 04 B,1385.4838710907316
2019-03-15 05 B,1449.095431083008
2019-03-15 06 B,1434.9578044476248
2019-03-15 07 B,1440.9453673386136
2019-03-15 08 B,1405.5655378631818
2019-03-15 09 B,1432.0720166363287
2019-03-15 10 B,1408.3579345056637
2019-03-15 11 B,1388.0822588645158
2019-03-15 12 B,1235.6425976725577
2019-03-15 13 B,1126.202145539291
2019-03-15 14 B,991.0344299453477
2019-03-15 15 B,957.4114602960651
2019-03-15 16 B,920.395794213871
2019-03-15 17 B,1014.9629205941176
2019-03-15 18 B,1169.6099804623982
2019-03-15 19 B,1348.647956439368
2019-03-15 20 B,1382.0451886041278
2019-03-15 21 B,1423.20304301135
2019-03-15 22 B,1356.7345631963
2019-03-15 23 B,1381.6659482507196
2019-03-15 24 B,1358.5110581260506
2019-03-16 01 B,1273.8083308334424
2019-03-16 02 B,1261.403788988422
2019-03-16 03 B,1229.7938553520196
2019-03-16 04 B,1279.341018269723
2019-03-16 05 B,1234.513554776774
2019-03-16 06 B,1175.8771239407822
2019-03-16 07 B,1251.5559831161745
2019-03-16 08 B,1317.3772217898058
2019-03-16 09 B,1305.2657510765514
2019-03-16 10 B,1252.7508336444253
2019-03-16 11 B,1238.7346208500421
2019-03-16 12 B,1155.2189512471361
2019-03-16 13 B,1073.959751281036
2019-03-16 14 B,1009.1368371675612
2019-03-16 15 B,991.7481876819512
2019-03-16 16 B,939.2441421626238
2019-03-16 17 B,1003.8861114916346
2019-03-16 18 B,1133.9118569785462
2019-03-16 19 B,1262.1157388790841
2019-03-16 20 B,1319.661015788299
2019-03-16 21 B,1287.4392855660642
2019-03-16 22 B,1305.2265637910916
2019-03-16 23 B,1259.9201474550337
2019-03-16 24 B,1265.3765751915914
2019-03-17 01 B,1176.1743550513788
2019-03-17 02 B,1108.2577989426582
2019-03-17 03 B,1103.6367247866772
2019-03-17 04 B,1114.7556107328744
2019-03-17 05 B,1122.8884485790825
2019-03-17 06 B,1174.6706970321252
2019-03-17 07 B,1153.9224000982451
2019-03-17 08 B,1218.2653253747021
2019-03-17 09 B,1206.4287648981592
2019-03-17 10 B,1192.6363267588779
2019-03-17 11 B,1213.1289625515174
2019-03-17 12 B,1144.2481019780762
2019-03-17 13 B,1056.1967401184097
2019-03-17 14 B,981.610207133637
2019-03-17 15 B,957.7762617583451
2019-03-17 16 B,914.2115761695429
2019-03-17 17 B,903.790473425379
2019-03-17 18 B,1006.717771417541
2019-03-17 19 B,1157.7093713593347
2019-03-17 20 B,1323.2199448858446
2019-03-17 21 B,1139.7714663471156
2019-03-17 22 B,1115.584571525337
2019-03-17 23 B,1059.2642528324222
2019-03-17 24 B,1140.920889068877
2019-03-18 01 B,1256.7816362888407
2019-03-18 02 B,1167.7555407569012
2019-03-18 03 B,1223.8579819663373
2019-03-18 04 B,1264.1010154944906
2019-03-18 05 B,1301.7109105301904
2019-03-18 06 B,1309.9154713098
2019-03-18 07 B,1319.2361843435012
2019-03-18 08 B,1334.3454527406905
2019-03-18 09 B,1299.1745838426361
2019-03-18 10 B,1281.975506236906
2019-03-18 11 B,1160.3573046861175
2019-03-18 12 B,1067.8102882474768
2019-03-18 13 B,991.5877248223356
2019-03-18 14 B,942.573347285442
2019-03-18 15 B,839.8997018024875
2019-03-18 16 B,827.9536200862225
2019-03-18 17 B,911.3503640044411
2019-03-18 18 B,992.9583162100049
2019-03-18 19 B,1126.3339579755568
2019-03-18 20 B,1245.8185520278846
2019-03-18 21 B,1270.9896044704483
2019-03-18 22 B,1121.0456107700932
2019-03-18 23 B,1217.8098870222134
2019-03-18 24 B,1133.4901450305997
2019-03-19 01 B,1232.9565543749682
2019-03-19 02 B,1223.3663778992836
2019-03-19 03 B,1210.5977622448713
2019-03-19 04 B,1156.8681001672928
2019-03-19 05 B,1186.8591754245974
2019-03-19 06 B,1156.2735478394984
2019-03-19 07 B,1149.431582527182
2019-03-19 08 B,1161.8401255504862
2019-03-19 09 B,1198.5306292567693
2019-03-19 10 B,1241.0797960940142
2019-03-19 11 B,1153.2824931622358
2019-03-19 12 B,1000.4515889306905
2019-03-19 13 B,929.8444611355632
2019-03-19 14 B,905.0805454611559
2019-03-19 15 B,849.054396170356
2019-03-19 16 B,842.8311998546524
2019-03-19 17 B,911.9917281644333
2019-03-19 18 B,1013.6708179024163
2019-03-19 19 B,1077.3669961516682
2019-03-19 20 B,1200.8029945089734
2019-03-19 21 B,1248.152609690993
2019-03-19 22 B,1233.3434196761953
2019-03-19 23 B,1208.1126755842345
2019-03-19 24 B,1230.0579335020295
2019-03-20 01 B,1156.4008154690923
2019-03-20 02 B,1150.8126584080605
2019-03-20 03 B,1141.5019333939927
2019-03-20 04 B,1196.4169296438217
2019-03-20 05 B,1163.2351295604822
2019-03-20 06 B,1193.4499691585881
2019-03-20 07 B,1270.8815121365753
2019-03-20 08 B,1259.8468431491444
2019-03-20 09 B,1227.966996063629
2019-03-20 10 B,1163.5254997302536
2019-03-20 11 B,1156.6283145961122
2019-03-20 12 B,987.5284538989662
2019-03-20 13 B,983.234334290796
2019-03-20 14 B,929.0859368904747
2019-03-20 15 B,961.0386991785849
2019-03-20 16 B,877.4099883811886
2019-03-20 17 B,936.800858381244
2019-03-20 18 B,1006.9061709338762
2019-03-20 19 B,1111.377996579856
2019-03-20 20 B,1198.7654295087823
2019-03-20 21 B,1230.6492004340764
2019-03-20 22 B,1244.842178256047
2019-03-20 23 B,1194.7108712783825
2019-03-20 24 B,1194.1707694307722
2019-03-21 01 B,1244.343697950979
2019-03-21 02 B,1270.3898947110497
2019-03-21 03 B,1203.7532887759462
2019-03-21 04 B,1201.728107126141
2019-03-21 05 B,1234.7936977757447
2019-03-21 06 B,1301.3133830391334
2019-03-21 07 B,1336.2008145930206
2019-03-21 08 B,1289.8087305267604
2019-03-21 09 B,1402.361119748776
2019-03-21 10 B,1334.695980526628
2019-03-21 11 B,1219.7532099316913
2019-03-21 12 B,1069.7847271044775
2019-03-21 13 B,954.7387664509056
2019-03-21 14 B,911.1621424230286
2019-03-21 15 B,971.6719491520387
2019-03-21 16 B,922.1994820499642
2019-03-21 17 B,1010.4810306799266
2019-03-21 18 B,1182.63389012171
2019-03-21 19 B,1335.3161586935666
2019-03-21 20 B,1413.9028866629485
2019-03-21 21 B,1423.8583386045989
2019-03-21 22 B,1438.4181149733313
2019-03-21 23 B,1390.2805341017013
2019-03-21 24 B,1370.847842969608
2019-03-22 01 B,1432.7023296312666
2019-03-22 02 B,1356.457095498301
2019-03-22 03 B,1366.5051825817281
2019-03-22 04 B,1403.1844561672403
2019-03-22 05 B,1388.1621864881868
2019-03-22 06 B,1403.373861335488
2019-03-22 07 B,1404.506123906696
2019-03-22 08 B,1458.141948835824
2019-03-22 09 B,1468.5319791013792
2019-03-22 10 B,1476.5240839305272
2019-03-22 11 B,1383.1656998241492
2019-03-22 12 B,1220.9438389744591
2019-03-22 13 B,1083.6823261616682
2019-03-22 14 B,1071.0279760575206
2019-03-22 15 B,1052.0956829424488
2019-03-22 16 B,1022.7487502635433
2019-03-22 17 B,1073.9165134996415
2019-03-22 18 B,1179.3140452188304
2019-03-22 19 B,1291.4923450074662
2019-03-22 20 B,1380.4981916921208
2019-03-22 21 B,1370.7600740654766
2019-03-22 22 B,1375.0395265229608
2019-03-22 23 B,1345.6087544069771
2019-03-22 24 B,1409.358279534849
2019-03-23 01 B,1335.8298693907616
2019-03-23 02 B,1254.8787565244793
2019-03-23 03 B,1200.3634105387507
2019-03-23 04 B,1242.9841806933987
2019-03-23 05 B,1270.234689677778
2019-03-23 06 B,1194.6358941349977
2019-03-23 07 B,1189.625334166325
2019-03-23 08 B,1275.5948002006019
2019-03-23 09 B,1236.72485549397
2019-03-23 10 B,1325.4139941532785
2019-03-23 11 B,1238.8594514107256
2019-03-23 12 B,1148.933430635288
2019-03-23 13 B,1062.2294637598718
2019-03-23 14 B,968.5249515218615
2019-03-23 15 B,906.6519821347451
2019-03-23 16 B,902.4347063537734
2019-03-23 17 B,968.1946183745055
2019-03-23 18 B,1058.214755497655
2019-03-23 19 B,1218.0147857515626
2019-03-23 20 B,1300.5582728210532
2019-03-23 21 B,1330.9747814499005
2019-03-23 22 B,1366.0662399114633
2019-03-23 23 B,1354.9253433219283
2019-03-23 24 B,1259.4381726937559
2019-03-24 01 B,1193.9055699130117
2019-03-24 02 B,1283.83167561007
2019-03-24 03 B,1226.734479277406
2019-03-24 04 B,1286.1586992363773
2019-03-24 05 B,1125.361007795157
2019-03-24 06 B,1151.3094891713308
2019-03-24 07 B,1176.841285443211
2019-03-24 08 B,1149.9384119700997
2019-03-24 09 B,1270.4713683977304
2019-03-24 10 B,1362.900740479496
2019-03-24 11 B,1238.850876766393
2019-03-24 12 B,1122.4368070913276
2019-03-24 13 B,1005.6474718615236
2019-03-24 14 B,951.7011901580645
2019-03-24 15 B,911.7988948281013
2019-03-24 16 B,900.8645037350803
2019-03-24 17 B,902.1936744197595
2019-03-24 18 B,1026.6219150307245
2019-03-24 19 B,1221.1008769332766
2019-03-24 20 B,1335.7297212606836
2019-03-24 21 B,1302.0663582374636
2019-03-24 22 B,1262.7454235964758
2019-03-24 23 B,1393.4170764603668
2019-03-24 24 B,1270.7120226427069
2019-03-25 01 B,1252.3844042067694
2019-03-25 02 B,1361.3080893876645
2019-03-25 03 B,1437.3649526786212
2019-03-25 04 B,1347.2606715897762
2019-03-25 05 B,1412.6677217372862
2019-03-25 06 B,1402.1178161569944
2019-03-25 07 B,1405.0364193852122
2019-03-25 08 B,1444.5555173129226
2019-03-25 09 B,1409.6857022474444
2019-03-25 10 B,1431.0478574148713
2019-03-25 11 B,1267.3975330748835
2019-03-25 12 B,1092.5296720582185
2019-03-25 13 B,971.1483221403515
2019-03-25 14 B,884.0270078487905
2019-03-25 15 B,877.1821801252123
2019-03-25 16 B,908.1479183075594
2019-03-25 17 B,920.1185490127956
2019-03-25 18 B,1043.9796746187633
2019-03-25 19 B,1245.920729935708
2019-03-25 20 B,1333.8569031667707
2019-03-25 21 B,1368.4049005674242
2019-03-25 22 B,1320.247796522393
2019-03-25 23 B,1305.9145841372779
2019-03-25 24 B,1374.589457863583
2019-03-26 01 B,1328.6653432682458
2019-03-26 02 B,1244.251835705953
2019-03-26 03 B,1259.1487227938542
2019-03-26 04 B,1290.7655536259037
2019-03-26 05 B,1339.2863636028287
2019-03-26 06 B,1321.5093415623382
2019-03-26 07 B,1328.2501433706243
2019-03-26 08 B,1318.1992197478435
2019-03-26 09 B,1318.9073785406204
2019-03-26 10 B,1407.0376131296177
2019-03-26 11 B,1218.6046187406496
2019-03-26 12 B,1086.8261101618966
2019-03-26 13 B,968.1344117544951
2019-03-26 14 B,900.0634149410694
2019-03-26 15 B,913.8328936701092
2019-03-26 16 B,878.2042458373235
2019-03-26 17 B,893.3145118842516
2019-03-26 18 B,1017.6728026258438
2019-03-26 19 B,1182.403487514443
2019-03-26 20 B,1310.3589787492492
2019-03-26 21 B,1372.1266052008953
2019-03-26 22 B,1312.049935569794
2019-03-26 23 B,1277.192685477765
2019-03-26 24 B,1252.4967828556848
2019-03-27 01 B,1295.8456835178413
2019-03-27 02 B,1302.1573700131469
2019-03-27 03 B,1291.319376807299
2019-03-27 04 B,1269.9795073947905
2019-03-27 05 B,1260.546289050375
2019-03-27 06 B,1226.3292131222145
2019-03-27 07 B,1209.6217423054422
2019-03-27 08 B,1264.4581757950602
2019-03-27 09 B,1213.5998746565624
2019-03-27 10 B,1265.4574940091263
2019-03-27 11 B,1185.9292870151808
2019-03-27 12 B,1029.2131379450109
2019-03-27 13 B,889.0075320747886
2019-03-27 14 B,837.9529330020714
2019-03-27 15 B,844.8186924106409
2019-03-27 16 B,862.6519736806492
2019-03-27 17 B,875.7996018804865
2019-03-27 18 B,1012.5910277539103
2019-03-27 19 B,1137.1936887788138
2019-03-27 20 B,1304.9532836948215
2019-03-27 21 B,1317.7038103014543
2019-03-27 22 B,1301.5206331875884
2019-03-27 23 B,1239.0670035672035
2019-03-27 24 B,1199.7799700879732
2019-03-28 01 B,1174.0770661981571
2019-03-28 02 B,1170.095989536127
2019-03-28 03 B,1136.465460074019
2019-03-28 04 B,1208.0073525665753
2019-03-28 05 B,1241.1475248191475
2019-03-28 06 B,1250.6946814462317
